"","ID","BW1N","BW2H","ME1N","ME2H","BW 1N - ME 1N","BW 1N - BW 2H","BW 1N - ME 2H","ME 1N - BW 2H","ME 1N - ME 2H","BW 2H - ME 2H"
"1","A4galt","9.219361","8.979279","8.920710","8.995453","0.92745461458178","0.92745461458178","0.92745461458178","0.92745461458178","0.92745461458178","0.92745461458178"
"2","Aaas","4.950625","5.048991","4.846609","4.816196","0.336142149102144","0.255359494014311","0.255359494014311","0.0371675511013804","0.624467389278036","0.0255416781173198"
"3","Aacs","4.974930","5.106166","5.302073","5.161789","0.110652946437569","0.330217320679267","0.330217320679267","0.330217320679267","0.330217320679267","0.846812838909614"
"4","Aagab","5.734782","5.859549","5.211059","5.129379","2.07468453535594e-05","0.147132160501865","1.07609061176966e-05","1.27071744224068e-07","0.642656702179105","1.16645927138028e-07"
"5","Aak1","6.521289","6.465976","6.002683","5.893947","2.11906231741439e-06","0.409673192950356","8.2028354413892e-07","7.61525280665765e-06","0.409673192950356","1.66416027873297e-06"
"6","Aamdc","1.2033121","1.3754554","1.0347017","0.9657624","0.317133111966368","0.317133111966368","0.245554393187394","0.0583320896414343","0.628001543038653","0.0405583480850093"
"7","Aar2","4.274021","4.334514","4.212298","4.080378","0.377426171560221","0.338502263141247","0.0252226831961605","0.074380610107955","0.074380610107955","0.00163027368794562"
"8","Aard","4.026268","4.291924","3.773658","3.275880","0.530870863688412","0.377355912195257","0.115883676913251","0.176389305972498","0.176389305972498","0.0150950392276686"
"9","Aars1","7.315331","7.413293","7.178667","7.342679","0.277791377675375","0.503714000358345","0.639774366681325","0.0782883380520107","0.141315169111482","0.639774366681325"
"10","Aars2","3.821115","3.869076","4.149588","4.160532","1.75859078289798e-05","0.409181411294365","1.75859078289798e-05","8.85641869042239e-05","0.805261519448199","8.12409869193506e-05"
"11","Aasdh","3.969550","4.041239","4.015532","3.783621","0.599358796179555","0.462363919870939","0.0749774139911877","0.599358796179555","0.0231776060976464","0.0121987895832046"
"12","Aasdhppt","4.237308","4.061445","4.228225","4.260330","0.882981451836037","0.00823717033177479","0.882981451836037","0.00823717033177479","0.882981451836037","0.00823717033177479"
"13","Aatf","5.254968","5.261386","5.092634","5.142217","0.0108753143784299","0.531753924263992","0.0540599703198966","0.00241607966042434","0.427569209026786","0.0125005590380385"
"14","Aatk","3.514492","3.227109","1.082106","1.004069","5.35773360058691e-13","0.165172317320645","5.35773360058691e-13","1.54199167188847e-12","0.604128598539545","1.33923105936817e-12"
"15","Abat","0.9892829","1.4558542","1.5667991","1.6086724","0.524318768118684","0.524318768118684","0.524318768118684","0.959004378507842","0.970673688647372","0.959004378507842"
"16","Abca1","8.598404","8.318920","7.595520","7.743593","9.89339304042885e-05","0.0630290188311191","0.000842958011775858","0.00648528178427183","0.363968064872867","0.0539262316577642"
"17","Abca2","4.731948","4.756046","4.881157","4.911671","0.462504828082448","0.842954983217971","0.351312543232872","0.404758094717584","0.63850853089655","0.351312543232872"
"18","Abca3","6.511160","6.668489","6.466778","6.474167","0.636792623260208","0.0418027873295668","0.636792623260208","0.0103253513824979","0.964967328068868","0.0103253513824979"
"19","Abca4","1.498105","1.808570","2.742378","3.492632","0.000308055603341266","0.203387803423794","4.48754508079037e-07","0.00530795208200605","0.00839995094292123","3.53783283915404e-06"
"20","Abca5","3.088365","3.129385","3.748701","3.778198","1.19113166468836e-05","0.770368521069377","1.19113166468836e-05","1.19113166468836e-05","0.770368521069377","1.19113166468836e-05"
"21","Abca6","0.96717896","0.69392881","0.05142872","0.25764813","0.0785862122834962","0.393530685417613","0.141547434763855","0.25762780290636","0.595614803309316","0.393530685417613"
"22","Abca7","6.245487","6.318551","5.901259","5.732512","0.00926894570781793","0.30989269541035","0.000605644308751988","0.000605644308751988","0.264100636856782","4.5825510851099e-05"
"23","Abca9","5.774555","5.669476","4.623157","5.112436","0.00104901691017158","0.312172274379657","0.0458517736654246","0.00605754535730535","0.107282883355363","0.194214143749501"
"24","Abcb10","2.929186","3.042505","2.578935","2.435657","0.0296833546624029","0.354092855186384","0.00488586605980027","0.00237197716328982","0.354092855186384","0.000428236279474496"
"25","Abcb11"," 2.54423261"," 1.62357910","-0.19557927"," 0.03443165","0.0189816184793594","0.349051372827736","0.0189816184793594","0.0808662291162414","0.916737765954353","0.0855732404074148"
"26","Abcb6","4.953272","4.881568","4.315185","4.423577","3.18728187039589e-08","0.436985943950064","4.05690957808845e-07","4.22435354489362e-08","0.298108396374345","1.11921991342794e-06"
"27","Abcb7","5.063222","4.749171","4.493904","4.549322","2.83132571522453e-06","0.000739892715191159","1.97371365318753e-05","0.035337119129031","0.424772674529917","0.164322680197815"
"28","Abcb8","5.249535","5.371605","5.481228","5.313730","0.000635643120172963","0.0153065283258868","0.175836614346245","0.174480984400027","0.0117805000864518","0.174480984400027"
"29","Abcb9","0.9836252","1.2566886","1.4307389","0.9121243","0.361223605756864","0.41322938744054","0.79995426770377","0.79995426770377","0.361223605756864","0.361223605756864"
"30","Abcc1","5.743726","5.834019","5.696436","5.753780","0.839536633100541","0.839536633100541","0.939361069199505","0.839536633100541","0.839536633100541","0.839536633100541"
"31","Abcc10","4.476619","4.562416","4.401003","4.417191","0.830415759232116","0.248501778272781","0.976487229568452","0.248501778272781","0.830415759232116","0.248501778272781"
"32","Abcc2","2.0403840","1.9899263","0.4150578","0.5928265","0.000152218483932213","0.879062289562891","0.000508033371529571","8.44389863468997e-05","0.67731229938483","0.000228367077252699"
"33","Abcc3","4.216528","4.468190","3.155388","3.758007","6.67355379818945e-05","0.33746708394015","0.0731265149310375","2.98768265373781e-06","0.00730510424088721","0.00730510424088721"
"34","Abcc4","3.478782","3.645663","3.184372","3.058097","0.114207686615778","0.249729478348866","0.0386218195086565","0.00742552602109256","0.485045966043856","0.00268984725947502"
"35","Abcc5","7.830425","7.919896","7.590581","7.707989","0.10873740013059","0.820297009690287","0.412047956483991","0.0944511181959471","0.336115938067827","0.336115938067827"
"36","Abcc9","3.389829","3.727598","4.899373","5.747732","0.000250076804767078","0.492314555454124","8.31477923311705e-07","0.000755625028448753","0.017616894517084","1.10438965405704e-06"
"37","Abcd1","5.157855","5.210643","4.722908","4.823450","8.48914542337986e-05","0.466401292794995","0.00334927819978026","7.59823781598713e-06","0.164786227255723","0.000340639920995742"
"38","Abcd3","5.588781","5.440096","5.309432","5.354173","0.00077107878711608","0.0578510370226165","0.00328756296697752","0.056737972311485","0.488866166471631","0.159826755582481"
"39","Abcd4","7.246339","7.315336","6.405457","6.379664","0.00041932104990197","0.979163106962777","0.00041932104990197","0.00041932104990197","0.979163106962777","0.00041932104990197"
"40","Abce1","6.610876","6.425628","6.606022","6.698017","0.982073686216859","0.103400395155451","0.499257527105709","0.103400395155451","0.499257527105709","0.0348893426020237"
"41","Abcf1","6.354310","6.452521","6.343079","6.284173","0.955669722030802","0.0472930762815597","0.567981675405916","0.0472930762815597","0.567981675405916","0.0179023129713849"
"42","Abcf3","5.763546","5.785736","5.659299","5.645613","0.0220862333904058","0.660531695835094","0.0177313144648437","0.00697820980036869","0.787576905582706","0.00697820980036869"
"43","Abcg1","5.867397","5.702667","6.370785","6.304358","0.0838293394929155","0.190941684670834","0.0838293394929155","0.00332973749594311","0.995913724853472","0.00332973749594311"
"44","Abhd1","4.244603","4.121220","4.814486","4.567206","0.00359617319804718","0.250891756360804","0.118145279114218","0.00011498372400809","0.106350639248288","0.0103266401459062"
"45","Abhd10","2.586966","2.453221","2.538963","2.648547","0.514363980091972","0.257823121765704","0.514363980091972","0.370673535236273","0.316683534560544","0.0866505069372473"
"46","Abhd11","4.034932","4.082124","3.480263","3.549877","2.01738501275677e-08","0.525495956678628","3.66020664586628e-07","1.62968438122092e-09","0.306055089423718","2.62306724599147e-08"
"47","Abhd12","5.119027","5.325671","4.917970","4.969508","0.0933702302089603","0.0933702302089603","0.201000626528833","0.0015741910479714","0.618078140302738","0.00424992506881623"
"48","Abhd13","5.078189","5.064143","4.937995","4.973866","0.260453334841879","0.838379532496595","0.288777704477461","0.260453334841879","0.835285380200716","0.288777704477461"
"49","Abhd14a","3.966981","4.006821","3.320543","3.491970","0.000608601642954655","0.968745154151956","0.0157120217562862","0.000538961170895829","0.188442014350742","0.0131985465737996"
"50","Abhd14b","4.020765","4.036516","3.314784","3.857156","0.0132475150568063","0.794251260934595","0.749538660829775","0.0132475150568063","0.0319052958699564","0.789772852372242"
"51","Abhd15","3.691362","3.515896","2.474615","3.247571","0.00588965913063285","0.341267952407728","0.268012961251855","0.035361188480106","0.0575473441187614","0.749782133349204"
"52","Abhd16a","4.803523","4.955839","4.899187","4.924039","0.133185528218234","0.0219284640480886","0.0724476858176128","0.289439015086804","0.605917113196291","0.517329839521206"
"53","Abhd17a","5.717910","5.905126","5.935528","5.925237","0.0488113240447462","0.0488113240447462","0.0488113240447462","0.946094547167784","0.946094547167784","0.946094547167784"
"54","Abhd17b","4.732677","4.484182","4.362582","4.410386","2.3433332300262e-05","0.000371752378217162","0.000135534251501427","0.273032860735699","0.546037830926206","0.562816784447002"
"55","Abhd17c","3.996409","4.100900","4.362066","4.033834","0.211383111274268","0.419615913734751","0.978967521100751","0.419615913734751","0.211383111274268","0.419615913734751"
"56","Abhd18","4.162592","4.050659","3.984671","3.941374","0.302223417377381","0.451447177317624","0.23570576587415","0.604969768223405","0.604969768223405","0.451447177317624"
"57","Abhd2","9.025102","8.917204","9.043673","9.070548","0.988901492120135","0.689125093784403","0.988901492120135","0.689125093784403","0.988901492120135","0.689125093784403"
"58","Abhd3","4.200089","4.652764","2.687040","2.927406","6.30753459833549e-07","0.136563671157251","8.18321007994759e-06","5.74327846144564e-09","0.385004399814723","7.06607661333784e-08"
"59","Abhd4","7.209173","7.011624","7.202812","7.249682","0.991774545479204","0.227658315657848","0.590388688905797","0.227658315657848","0.590388688905797","0.131706961282924"
"60","Abhd5","4.772365","4.796332","4.581819","4.673674","0.262084291539884","0.99223363224606","0.66952388524198","0.262084291539884","0.481480324592263","0.66952388524198"
"61","Abhd6","4.018449","3.794998","3.382755","3.126036","0.0139604679076335","0.501586978091122","0.00329408578874618","0.0399241720345431","0.347606171609906","0.00636002114226045"
"62","Abhd8","2.313962","2.523460","2.159500","2.564952","0.401377090155892","0.401377090155892","0.318428434945187","0.122074284191696","0.098161593135633","0.664300065889307"
"63","Abi1","6.892612","6.749465","6.687212","6.724755","0.00565707948566253","0.0137796219279737","0.0227621819346719","0.666343968609694","0.540527214436587","0.739189384468106"
"64","Abi2","5.764133","5.548217","5.493932","5.802480","0.216417875395827","0.216417875395827","0.895932181079195","0.984759598870702","0.203490045959047","0.203490045959047"
"65","Abi3","1.875018","2.337076","1.415531","1.408347","0.208551017449816","0.208551017449816","0.208551017449816","0.0179016875368722","0.994100678378353","0.0179016875368722"
"66","Abitram","4.595515","4.621067","4.108129","4.196462","0.00298312395408295","0.918827252513309","0.01044025672132","0.00245265561439904","0.594855879787089","0.00707651212330314"
"67","Abl1","6.609897","6.681014","6.232174","6.266589","0.0225054572565924","0.82391400874103","0.0377529969984553","0.0169766509451352","0.772126118942924","0.0225054572565924"
"68","Abl2","5.423269","5.474972","5.263326","5.236128","0.265007995613329","0.60944953831357","0.227081211518873","0.120316579169088","0.77713060687447","0.120316579169088"
"69","Ablim1","7.274723","7.215646","7.254323","7.339445","0.975740422209556","0.975740422209556","0.975396050340609","0.975740422209556","0.975396050340609","0.975396050340609"
"70","Ablim3","3.082685","3.264170","2.465272","2.443548","0.0031759657299619","0.622564610368987","0.00299021461190675","0.000585877242566073","0.831987461450464","0.000585877242566073"
"71","Abo","1.081948","1.186036","1.337761","1.577957","0.750918829972794","0.763823094167673","0.750918829972794","0.750918829972794","0.750918829972794","0.750918829972794"
"72","Abr","6.797794","6.765703","7.028253","7.039628","0.0727736824159848","0.709083640763381","0.0694058654817517","0.0302878872200516","0.834279311608804","0.0302878872200516"
"73","Abracl","4.942302","4.857821","4.728627","4.766295","0.108445650871334","0.427529387123775","0.251865914948194","0.251865914948194","0.427529387123775","0.427529387123775"
"74","Abraxas1","3.093662","2.997258","2.998347","2.987767","0.350714551440022","0.350714551440022","0.350714551440022","0.978640762741604","0.978640762741604","0.978640762741604"
"75","Abraxas2","4.814502","4.764680","4.950303","5.048361","0.0845782318775709","0.314563400509727","0.006021434966003","0.00672912231737681","0.170083035962929","0.000379259675717549"
"76","Abt1","4.083627","4.215384","3.949100","3.906334","0.0974334339930826","0.0974334339930826","0.0541961559149762","0.00145435205900711","0.565480330678962","0.000732661952244721"
"77","Abtb1","4.969166","5.158505","5.137030","5.057765","0.211710545895807","0.211710545895807","0.463962688287422","0.790862330578451","0.625827942103921","0.560649276666628"
"78","Abtb2","4.234103","4.196924","3.624568","3.324822","0.158143018898568","0.99261994189709","0.0993917609899797","0.158143018898568","0.639104009297807","0.0993917609899797"
"79","Acaa2","5.059923","4.969338","4.739778","4.816546","0.297022315236569","0.471733848187888","0.471733848187888","0.554030210343271","0.554030210343271","0.914820940450988"
"80","Acaca","7.253118","7.240456","6.717784","6.910441","0.0036493345382817","0.433753535208109","0.0457070321881272","0.0101812570356655","0.206492857895107","0.150768488876936"
"81","Acacb","6.080592","5.519027","4.838946","4.858395","0.0395791684996471","0.238910402195611","0.0542766470222182","0.268127149842733","0.717833766593359","0.404290776058204"
"82","Acad10","2.811472","3.198213","2.687839","2.587717","0.568090049990712","0.328573532042696","0.384374130795095","0.126376934783738","0.568090049990712","0.0677627273590663"
"83","Acad11","4.529123","4.527159","4.651655","4.789820","0.663672672005282","0.918651585294534","0.392482844620396","0.663672672005282","0.663672672005282","0.392482844620396"
"84","Acad8","3.016483","3.058075","3.057118","2.995103","0.792697471817941","0.792697471817941","0.792697471817941","0.792697471817941","0.792697471817941","0.792697471817941"
"85","Acad9","4.943387","4.934133","4.520053","4.555241","3.99920607649195e-06","0.899083749039318","9.88648671398384e-06","3.99920607649195e-06","0.804002323897482","8.13229125593873e-06"
"86","Acadl","6.707129","6.515187","6.206977","6.283355","0.000260624457764812","0.0323060312482492","0.00153930815654056","0.0323060312482492","0.431394416060523","0.153295403212978"
"87","Acadm","3.957962","3.847883","4.176729","4.396918","0.269273715574877","0.234430268401333","0.0290902806178639","0.0290902806178639","0.172474226734378","0.00140810849831022"
"88","Acads","5.140141","5.103132","5.071164","5.115942","0.869543135648328","0.869543135648328","0.869543135648328","0.869543135648328","0.869543135648328","0.869543135648328"
"89","Acadsb","4.859518","4.726361","4.374154","4.346790","0.000620545672433765","0.20917986002468","0.000287674955224252","0.00931458398134401","0.527608312240124","0.00281275070908815"
"90","Acadvl","6.366396","6.291029","6.028429","6.116707","0.00965101659483417","0.299824902496599","0.0474874347320705","0.0474874347320705","0.327190989866653","0.289576962555595"
"91","Acap1","4.581699","4.256895","5.114103","5.144048","0.0241731845563277","0.150021274542632","0.00981766592179537","0.00037383752394921","0.573598040020424","0.000198708335690837"
"92","Acap2","7.305374","7.038627","6.514123","6.630033","6.02222298481175e-06","0.031239586449536","9.83085594834039e-05","0.00107221531324995","0.267829882624561","0.0191451616007148"
"93","Acap3","5.172938","5.269239","5.045946","5.082475","0.218549501197692","0.218549501197692","0.435356708039884","0.0152472273339108","0.435356708039884","0.0729250654893701"
"94","Acat1","5.955008","5.886538","5.797397","5.804044","0.185369604257128","0.416723272888753","0.185369604257128","0.416723272888753","0.89826708619621","0.416723272888753"
"95","Acbd3","6.176887","6.136501","6.061920","6.003694","0.0468432592114299","0.634822450360554","0.00476960268308642","0.0832399861641259","0.187019130971921","0.00563337981795077"
"96","Acbd4","4.242714","4.354889","4.050325","4.021676","0.00248581880258252","0.0384971193009714","0.00151164711539834","3.42772820731555e-06","0.705701935339855","3.42772820731555e-06"
"97","Acbd5","5.358601","5.099970","5.028855","5.126608","1.11154377581792e-05","0.000225816371865596","0.000728947478009319","0.24239346505217","0.122939602972594","0.617330990742256"
"98","Acbd6","4.316692","4.282739","4.439165","4.341161","0.281871617654503","0.698704886070437","0.698704886070437","0.20482351268961","0.413092251306061","0.572582641863355"
"99","Accs","2.620180","3.062916","2.146217","2.021034","0.0370481675893979","0.0266443521355674","0.0266443521355674","5.15121395793642e-05","0.687212339830296","4.5825167851268e-05"
"100","Acd","4.821235","4.914013","4.642729","4.662900","0.000941514034071242","0.104531577182686","0.00389817716001039","7.55866150668121e-06","0.56565149725365","3.24021982986813e-05"
"101","Ace","3.863681","3.641862","5.662930","5.754555","0.000638685404648323","0.854487142377089","0.000638685404648323","0.000235637357774612","0.981818270563623","0.000235637357774612"
"102","Acer2","10.117376"," 9.960084"," 9.914770","10.183786","0.627391563770254","0.627391563770254","0.93691482829828","0.93691482829828","0.627391563770254","0.627391563770254"
"103","Acer3","2.780333","2.734256","3.237996","3.091906","0.0589947968114655","0.903106305583528","0.212427192488046","0.0589947968114655","0.452996335009501","0.212427192488046"
"104","Ache","-0.4293283"," 0.1924322"," 1.1032611"," 0.8491587","0.00294210811698063","0.110760648359649","0.0197173685670524","0.0860687125185741","0.355099340944079","0.320821224074297"
"105","Acin1","7.423684","7.468641","7.553224","7.591433","3.65827032974867e-05","0.0600695092382308","1.1723989935565e-06","0.00430087586516294","0.0968417665201276","6.22356400233226e-05"
"106","Ackr2","7.199038","6.847698","5.576247","5.496674","1.05655137606591e-05","0.148407271965164","1.07505038636154e-05","0.000183140017618656","0.911389173556487","0.000263535002633758"
"107","Ackr3","6.359037","6.008443","7.659629","7.645081","3.53989091736633e-07","0.0305000744619025","3.53989091736633e-07","3.08480576376312e-10","0.878017508704928","3.08480576376312e-10"
"108","Ackr4","-0.54601599","-0.78920136"," 0.06915152"," 0.82713597","0.027202926079301","0.401008811599495","4.18010117816759e-05","0.00358482861213474","0.00897916736325591","2.95526915588274e-06"
"109","Acly","8.575350","8.677067","8.356262","8.345976","0.581560054601791","0.979768459128336","0.581560054601791","0.581560054601791","0.979768459128336","0.581560054601791"
"110","Aco1","7.047316","7.072330","6.450873","6.491535","0.000115029967868373","0.634005548711359","0.000186455605212379","0.000182516553967523","0.65351075669376","0.000470883917370422"
"111","Aco2","7.212208","7.225634","6.963670","6.983537","3.57263242074707e-06","0.642966578744036","1.45871620126501e-05","9.6340074203443e-07","0.642966578744036","3.21046173664923e-06"
"112","Acod1","0.1286286","0.6286798","1.6839024","1.5052670","0.00243053141032916","0.240460735648777","0.00275665059543718","0.019768531559785","0.825130481465428","0.0291358859316971"
"113","Acot11","2.782312","2.761794","2.373400","2.512782","0.797218835436976","0.940334287674592","0.86800046857442","0.797218835436976","0.86800046857442","0.86800046857442"
"114","Acot13","1.306643","1.319097","1.863776","2.023603","0.0761335092426758","0.820371996617221","0.0252271626910812","0.0761335092426758","0.495015305322019","0.0252271626910812"
"115","Acot4","-0.02424200"," 0.08512741"," 0.03784770"," 0.23404774","0.924540581930748","0.924540581930748","0.88082377738106","0.924540581930748","0.88082377738106","0.88082377738106"
"116","Acot7","3.510939","3.683778","3.725998","3.839230","0.0824167943632769","0.153511113789431","0.0100210809279303","0.649929610617134","0.271899641436715","0.157743570305831"
"117","Acot8","4.653389","4.693298","4.795396","4.908019","0.103866288710766","0.551084524884881","0.00524992039849934","0.178593741861786","0.124493031132584","0.00866920886749616"
"118","Acot9","4.282287","4.206394","3.855837","3.956776","0.00657148450312745","0.318082061302646","0.0317456025880783","0.0317456025880783","0.318082061302646","0.201474787119357"
"119","Acox1","7.570968","7.502337","7.440852","7.492554","0.647964126802357","0.647964126802357","0.676559085460725","0.948154780717447","0.676559085460725","0.676559085460725"
"120","Acox3","6.472253","6.565458","6.372562","6.322111","0.455587586687916","0.55438699942064","0.338053697571567","0.208254943888704","0.689064466346961","0.194276897147182"
"121","Acoxl","-0.9489351","-0.8360107"," 1.2125054"," 1.8336511","9.58712066849536e-05","0.668297823133026","5.90939264973706e-06","0.000122327051664737","0.210567331632237","5.90939264973706e-06"
"122","Acp1","5.033488","4.982818","4.634246","4.686568","7.84929046034188e-10","0.183143857662367","5.89957090168277e-09","4.99530974960626e-09","0.321057725848853","8.00853286578198e-08"
"123","Acp2","6.177003","6.250363","5.810693","5.817232","0.0223849795493941","0.998316117411834","0.0288282291122733","0.0223849795493941","0.877060900386585","0.0288282291122733"
"124","Acp3","2.294405","2.066572","3.237179","3.285479","0.304590956916634","0.74435425864262","0.247611159703242","0.203680442396106","0.74435425864262","0.203680442396106"
"125","Acp4","2.067093","2.230893","2.263948","2.167388","0.598013856702272","0.447385348165181","0.795839685993353","0.598013856702272","0.598013856702272","0.447385348165181"
"126","Acp5","5.278683","5.324213","4.607324","4.717960","0.0794118932325388","0.774928928086613","0.0794118932325388","0.0794118932325388","0.889190905203621","0.0902636723633151"
"127","Acp6","2.620397","2.851899","3.055362","3.008813","0.00232047533648987","0.0782845216847723","0.00383455340263378","0.0782845216847723","0.719630769389897","0.141278802318081"
"128","Acsf2","3.207959","3.687661","1.676872","1.874666","6.79029409827711e-07","0.0729025426847625","6.11101956975425e-06","2.09237532423478e-09","0.459169431354011","1.61418152760783e-08"
"129","Acsf3","3.356687","3.378380","3.264375","3.186258","0.400293537185262","0.796391061526922","0.151207769934408","0.319869900032736","0.400293537185262","0.140392242605511"
"130","Acsl1","4.976242","5.313884","5.712637","5.391778","0.344931117620073","0.485979398893468","0.485979398893468","0.485979398893468","0.485979398893468","0.996285224938592"
"131","Acsl3","3.135156","3.306234","3.558497","3.556003","0.086496855871957","0.36771540279385","0.086496855871957","0.36771540279385","0.94354998234734","0.36771540279385"
"132","Acsl4","7.183062","7.126528","7.066117","7.013972","0.766227860707175","0.766227860707175","0.766227860707175","0.766227860707175","0.766227860707175","0.766227860707175"
"133","Acsl5","6.711527","6.726476","6.749948","6.748194","0.876313356610654","0.876313356610654","0.876313356610654","0.876313356610654","0.876313356610654","0.876313356610654"
"134","Acsm3"," 0.1957196","-0.2372750","-0.7952009","-0.7044336","1.40996038910812e-05","0.0226215761010013","4.13872343685625e-05","0.00386397799533912","0.61755557183042","0.0127080343466576"
"135","Acss1","5.286688","5.080050","4.772928","4.859278","0.640799432305536","0.640799432305536","0.640799432305536","0.904972259838078","0.904972259838078","0.904972259838078"
"136","Acss2","3.114480","3.055936","3.721495","3.906634","0.00114921969435263","0.375219405865236","5.95892735078152e-05","5.95892735078152e-05","0.244665589068878","5.71893503386974e-06"
"137","Acss3","3.686315","3.176781","3.406728","3.983736","0.369672922524151","0.132075152497379","0.556769060257158","0.369672922524151","0.198827630771457","0.0527245962050899"
"138","Acta1","1.151349","1.707795","3.078348","2.835495","0.012160115804924","0.22964972560558","0.0405316157639511","0.113136028508448","0.483885188407244","0.274484891345432"
"139","Acta2","3.514920","3.393024","3.716274","3.258275","0.955202485699778","0.96163493220385","0.955202485699778","0.955202485699778","0.955202485699778","0.955202485699778"
"140","Actb","11.36188","11.48934","10.93777","10.88939","0.000232332743406423","0.237037573084444","0.000122007668606503","3.88125916186302e-06","0.658739099584983","3.32897517075478e-06"
"141","Actg1"," 9.915541","10.070268","10.057036"," 9.871835","0.20118025935708","0.133867869695963","0.69449615789882","0.69449615789882","0.131704614173842","0.116400747621594"
"142","Actg2","0.5960218","0.4848832","1.3384554","0.5951597","0.502318569339411","0.986949986498496","0.978976076330493","0.502318569339411","0.502318569339411","0.978976076330493"
"143","Actl6a","5.050567","5.021503","4.852419","4.923578","0.00456745547412027","0.414179352033136","0.0803885853306969","0.0148411318608787","0.183421696961916","0.214521277769861"
"144","Actl6b","0.4455698","0.6289601","0.5179941","0.3505730","0.675706053133644","0.61945544647016","0.823874521880517","0.675706053133644","0.675706053133644","0.61945544647016"
"145","Actn1","7.949249","8.030072","8.197413","8.231544","0.0863296704825904","0.311820064091433","0.0863296704825904","0.311820064091433","0.924699884879728","0.311820064091433"
"146","Actn2","3.118365","2.667137","3.356502","3.545979","0.397947913357055","0.315673216284901","0.303028691060635","0.0677344866249053","0.596897752938759","0.0433176713730022"
"147","Actn4","8.271699","8.507015","8.873397","8.887563","2.25814321841698e-05","0.0120913269440874","2.25814321841698e-05","0.0120913269440874","0.98749023424589","0.0120913269440874"
"148","Actr10","5.765043","5.704119","5.338699","5.397691","9.48507823733879e-06","0.523518437366644","2.64716523450852e-05","2.01642081002931e-05","0.540137488786253","9.38732058300792e-05"
"149","Actr1a","6.951309","7.017901","6.887805","6.942695","0.157282176628563","0.0976895692265237","0.782051312665625","0.00272238764569242","0.196083100444053","0.0672945573113869"
"150","Actr1b","6.658790","6.639269","6.558472","6.633992","0.567408987634244","0.925534013402725","0.973658182990456","0.567408987634244","0.567408987634244","0.925534013402725"
"151","Actr2","9.037629","8.918354","8.619832","8.603112","7.818139555267e-09","0.0298835981932459","7.818139555267e-09","1.18033240102683e-06","0.684013457001873","7.67691396368801e-07"
"152","Actr3","8.760653","8.695834","8.553766","8.522973","0.00111351892222047","0.204819416550297","0.000743960062174331","0.0171531140848834","0.618671034134159","0.00758714345982806"
"153","Actr5","3.227310","3.341632","3.006802","3.091473","0.0536745167156854","0.257184404779033","0.257184404779033","0.0052766870008534","0.257184404779033","0.0536745167156854"
"154","Actr6","3.528082","3.400309","3.363344","3.408872","0.32653158362043","0.336853589884854","0.336853589884854","0.691741216645595","0.691741216645595","0.985077250666355"
"155","Actr8","4.459221","4.421028","4.443472","4.661206","0.849895658523175","0.849895658523175","0.00479196575659288","0.849895658523175","0.00256491612603216","0.00256491612603216"
"156","Acvr1","3.919800","3.912221","4.312995","4.377326","1.47562136916826e-06","0.961216956366617","7.13325552922077e-07","8.24563909150542e-07","0.605878551381313","5.72395226807823e-07"
"157","Acvr1b","4.394873","4.375661","4.628721","4.447091","0.0162171494987367","0.759258267170222","0.759258267170222","0.00937102904370539","0.0265840884981422","0.668635011455992"
"158","Acvr2a","3.780483","3.624898","3.847546","3.726175","0.417687836302707","0.0932421534349678","0.417687836302707","0.0133204680105276","0.165989948875377","0.228055771662156"
"159","Acvr2b","3.776531","3.979068","3.597797","3.296318","0.344932692058924","0.212141730473182","0.037621900591635","0.0393262613771795","0.12262452301569","0.00123001817651165"
"160","Acvrl1","4.315595","4.813633","4.913771","4.726708","0.00440063635972987","0.00440063635972987","0.0446675532134892","0.90699565371833","0.355742565022289","0.355742565022289"
"161","Acy1","3.907863","3.997185","3.824785","3.670916","0.560649233482672","0.560649233482672","0.513929901116063","0.513929901116063","0.560649233482672","0.353039548409407"
"162","Acy3","4.000218","3.963869","2.543828","2.458176","0.00278254135188808","0.842197693491898","0.00278254135188808","0.00282516460315407","0.842197693491898","0.00278254135188808"
"163","Acyp1","2.621156","2.489770","1.373287","1.626771","1.14590509877419e-06","0.26484948781773","1.53484808139292e-05","6.17500603259182e-06","0.26484948781773","0.000150394032656001"
"164","Acyp2","-0.4904137","-0.8518190"," 0.3187265"," 0.4031528","0.00921185304890045","0.0721936958143738","0.00921185304890045","3.97710259204163e-05","0.929672219802987","3.97710259204163e-05"
"165","Ada","11.30786","11.28958","10.88660","11.02880","0.730935888185165","0.850890656537069","0.730935888185165","0.730935888185165","0.730935888185165","0.730935888185165"
"166","Adal","2.277600","2.535194","1.952026","2.024175","0.0911851763238847","0.411107694153221","0.143506666511073","0.0176284407527869","0.740833598895012","0.025545222126877"
"167","Adam10","8.239586","8.137535","8.434867","8.287042","0.323849218290576","0.368998565219275","0.891525570145055","0.0652885128945103","0.323849218290576","0.350652180575664"
"168","Adam12","4.500460","4.516897","5.002509","5.210701","0.30144320319522","0.833350504073639","0.173417591441189","0.239063897488925","0.565200774279803","0.173417591441189"
"169","Adam15","7.525510","7.643789","7.629151","7.532059","0.882851605683039","0.882851605683039","0.882851605683039","0.882851605683039","0.882851605683039","0.882851605683039"
"170","Adam17","6.525029","6.623458","6.780602","6.775099","0.00161275749811162","0.473724241817045","0.00161275749811162","0.0056168056505215","0.82249409862693","0.00505462618010638"
