"","ID","BW1N","BW2H","ME1N","ME2H","BW 1N - ME 1N","BW 1N - BW 2H","BW 1N - ME 2H","ME 1N - BW 2H","ME 1N - ME 2H","BW 2H - ME 2H"
"19820","Thbs2","4.897181","4.682787","4.527273","4.505253","0.037804445248592","0.283725028354338","0.037804445248592","0.332261057975998","0.935601851076868","0.332261057975998"
"19821","Thbs3","3.520939","3.664035","3.331457","3.424427","0.641987642997791","0.670397087839122","0.670397087839122","0.641987642997791","0.670397087839122","0.641987642997791"
"19822","Thbs4","0.9567521","0.3522372","1.4420975","1.1938113","0.211180427756181","0.182796668080709","0.456845355165037","0.0132246456264267","0.537433101346776","0.0357803334699512"
"19823","Thegl","0.8407837","1.1969753","1.7247931","1.9858551","4.6008037885032e-05","0.0934712514121404","2.08448684291167e-06","0.00354959803834312","0.135782610948571","9.21665210036451e-05"
"19824","Them4","2.655006","2.571855","2.304678","2.182656","0.0253016648387266","0.51971235711935","0.0138781229078303","0.0778222698449434","0.51971235711935","0.0253016648387266"
"19825","Them6","1.7072694","1.7204392","0.6277619","0.5633743","1.12623363191504e-08","0.937453972309308","9.17387222575019e-09","8.93335783034312e-09","0.782474635184228","8.93335783034312e-09"
"19826","Themis2","1.580292","1.494259","1.848311","1.971578","0.332997915645208","0.669467828986061","0.187739852895968","0.187739852895968","0.635084989780646","0.166623781134917"
"19827","Thg1l","3.725270","3.828035","3.600336","3.541909","0.150745052983438","0.150745052983438","0.0292593637545724","0.00629434866851264","0.337287093853053","0.00114687476864205"
"19828","Thnsl1","1.546229","1.647208","1.258967","1.195526","0.0162865094208381","0.445072683161455","0.00464634803439716","0.00243099104695677","0.491361485245424","0.00092738764716706"
"19829","Thnsl2","-0.9262735","-0.9888009"," 1.4267290"," 1.0077481","0.00425006986364979","0.963074060199668","0.010945587856244","0.00425006986364979","0.667942612692345","0.010945587856244"
"19830","Thoc1","4.821909","4.781758","4.872218","4.874002","0.284578982203109","0.284578982203109","0.284578982203109","0.0442771775376665","0.887619676168709","0.0442771775376665"
"19831","Thoc2","6.459564","6.464413","6.166514","6.337704","9.6397804653656e-05","0.953734652955078","0.0552366200835545","9.6397804653656e-05","0.0160584234177193","0.0552366200835545"
"19832","Thoc3","3.903248","3.865448","3.841615","3.855825","0.864246603677455","0.864246603677455","0.864246603677455","0.864246603677455","0.864246603677455","0.864246603677455"
"19833","Thoc5","4.339932","4.334498","4.207308","4.118669","0.0251856239155194","0.83038256732397","0.000453462180016408","0.0293309846117468","0.0707876693054297","0.000453462180016408"
"19834","Thoc6","3.393593","3.403341","3.774926","3.842493","2.18100680563026e-08","0.880928027739711","3.54990200938262e-09","2.18100680563026e-08","0.251023418675785","3.54990200938262e-09"
"19835","Thoc7","3.491442","3.492353","3.524598","3.607855","0.931819757520024","0.953217595337439","0.424888564047288","0.931819757520024","0.429184044189139","0.424888564047288"
"19836","Thop1","4.304856","4.387536","4.490931","4.401563","0.10606021066479","0.360361878699402","0.360361878699402","0.360361878699402","0.360361878699402","0.898379318297344"
"19837","Thra","4.954266","4.909156","4.747804","4.732780","0.12658521223912","0.758042278363614","0.12658521223912","0.162317881420453","0.952382687742136","0.162317881420453"
"19838","Thrap3","7.588888","7.541181","7.409864","7.410588","2.21767245119174e-06","0.118509503426723","2.21767245119174e-06","8.56694438799911e-05","0.950050935251563","0.000105592443206485"
"19839","Thrb","0.9235696","0.7361221","0.1991959","0.5686440","0.547529890165778","0.789438992589252","0.789438992589252","0.547529890165778","0.55692198739878","0.789438992589252"
"19840","Thsd1","3.796747","3.519310","3.442518","3.482889","0.0318704981921625","0.0632993494403853","0.0559248579266498","0.749960210434862","0.758357356463391","0.840128290960907"
"19841","Thsd4","6.069975","5.906991","5.433358","5.546196","9.37596714249407e-05","0.245452043963914","0.000770834826818344","0.00115356046623765","0.365527759721092","0.0110169737082269"
"19842","Thsd7a","-0.0203381","-0.1801102","-0.6381850","-0.3155421","0.0215474684362551","0.50097898258587","0.219374524315319","0.0793041302571062","0.209440219409271","0.50097898258587"
"19843","Thtpa","2.465193","2.357239","2.504234","2.486559","0.920011409635138","0.365866938518217","0.926432491307227","0.365866938518217","0.920011409635138","0.365866938518217"
"19844","Thumpd1","4.421976","4.513890","4.739827","4.820898","5.106777471817e-09","0.0316645484985654","1.97454055784653e-10","1.15066732076497e-06","0.0316645484985654","8.13275658132928e-09"
"19845","Thumpd2","2.289309","2.250528","2.314975","2.077929","0.879735517481037","0.879735517481037","0.575755439136949","0.879735517481037","0.575755439136949","0.600118000468082"
"19846","Thumpd3","4.300098","4.306813","4.334285","4.349474","0.855405851918034","0.855405851918034","0.855405851918034","0.855405851918034","0.855405851918034","0.855405851918034"
"19847","Thy1","5.733566","5.512149","3.657123","3.235481","1.34314904380623e-06","0.471436451401503","2.59841750763782e-07","6.42589112644342e-06","0.22957811150119","5.87506238654582e-07"
"19848","Thyn1","4.552523","4.354014","4.366212","4.377557","0.0199296553817989","0.0199296553817989","0.042039978818818","0.895942848801861","0.795589947994592","0.795589947994592"
"19849","Tia1","4.748092","4.658526","4.890954","5.050450","0.01888477695052","0.122556032114569","3.26720794460667e-05","0.000400486990149481","0.00923051359721807","6.65743885619478e-07"
"19850","Tial1","5.292075","5.304535","5.450040","5.448245","0.000947440461696488","0.892892923296184","0.000947440461696488","0.00103595752375079","0.979338762678727","0.00105436591973357"
"19851","Tiam1","6.592082","6.559609","6.479074","6.409694","0.42289226231896","0.901365897404628","0.191555047012489","0.42289226231896","0.42289226231896","0.191555047012489"
"19852","Tiam2","5.339646","5.378211","5.222052","5.202108","0.298786912526433","0.778795836290575","0.26464941460283","0.250314862251097","0.796568823662977","0.250314862251097"
"19853","Ticam1","2.642543","2.712385","2.267607","2.030963","0.00816255725914875","0.592022312430825","0.000148639445298759","0.00226435828300612","0.0808221256935958","4.96693002713852e-05"
"19854","Ticam2"," 0.64032447"," 0.78333416"," 0.03387689","-0.24775953","0.0101207890797495","0.729450071281027","0.000488058037185045","0.00440593095946946","0.164151586579231","0.000259384573876736"
"19855","Ticrr","2.620519","2.576564","2.827786","2.596718","0.457464687102369","0.906442436544775","0.906442436544775","0.379839644253635","0.379839644253635","0.957724385009736"
"19856","Tie1","6.590904","6.372957","6.438764","6.307221","0.454755819717041","0.331470370786155","0.219329333620614","0.642148090071118","0.470745521738577","0.642148090071118"
"19857","Tifa","1.725469","1.688390","1.816525","1.833469","0.925933012718805","0.991210557362066","0.925933012718805","0.925933012718805","0.991210557362066","0.925933012718805"
"19858","Tifab","0.02783801","0.20582456","0.41893866","0.47313035","0.357552122009564","0.619270769498651","0.357552122009564","0.537084876083715","0.813971074394897","0.518683018970477"
"19859","Tigar","3.694312","3.850277","4.222056","4.319909","0.00096323454767889","0.389671973867931","0.000349590893954651","0.00637249649457706","0.469071387431037","0.0015315236317788"
"19860","Tigd2","2.738974","2.705288","3.115967","2.964870","0.000165670362550847","0.683055818080418","0.012289144499104","7.74995497937184e-05","0.0890180706884933","0.00528124871716869"
"19861","Tigd4","4.511610","4.629526","3.215251","3.172169","1.84084276214807e-09","0.505720912705607","1.84084276214807e-09","2.07191185718566e-10","0.75892368343074","2.07191185718566e-10"
"19862","Tigd5","0.1666241","0.4395406","0.3141165","0.2129609","0.509206679415958","0.351996347010773","0.732270433882253","0.509206679415958","0.509206679415958","0.351996347010773"
"19863","Timeless","4.530395","4.381458","4.074610","3.978544","0.00607174061406272","0.489218991537647","0.00202304166226007","0.0241264109688979","0.431469087136382","0.00566375126581488"
"19864","Timm10","3.149934","3.332779","3.191730","3.317073","0.640111469018749","0.0297008522612167","0.0297008522612167","0.0405334770061025","0.0490598790470518","0.814395544904824"
"19865","Timm10b","4.124005","4.199198","4.486638","4.473648","6.50161117770774e-08","0.0913680532324959","1.33699519253351e-07","2.60827533309886e-06","0.738518220499394","7.78654149115685e-06"
"19866","Timm13","2.562467","2.837461","2.660920","2.601426","0.30530608639145","0.0126738531180268","0.562600040586142","0.0710783098806332","0.562600040586142","0.0226541964056437"
"19867","Timm17a","5.291220","5.255039","4.868024","4.954575","3.13927625798474e-11","0.368109791921082","3.88591488768365e-09","5.41469828389955e-11","0.0432860230841907","1.61681733367565e-08"
"19868","Timm17b","3.940712","4.011775","4.208419","4.163688","2.59900864565853e-06","0.0915086338142381","3.3643902980807e-05","0.00014020192703061","0.303838377727784","0.00240202764937151"
"19869","Timm21","2.801627","2.884151","3.194585","3.181123","3.01033604706922e-08","0.0960463155346633","6.25277027977387e-08","1.03259829993994e-06","0.768097406896021","2.91522304281399e-06"
"19870","Timm22","4.095480","4.105162","4.046411","3.986289","0.330998574482847","0.820583815230559","0.0617480129025694","0.285131097395465","0.285131097395465","0.0617480129025694"
"19871","Timm23b","5.466962","5.572448","5.368033","5.376969","0.0329572740757521","0.0329572740757521","0.0455744633755598","0.000108223806284041","0.836421426367798","0.00013737575844677"
"19872","Timm29","3.974796","3.992192","4.290128","4.185108","8.07732618888474e-07","0.821574155190678","0.000263406817910281","8.07732618888474e-07","0.0433709435569992","0.000293001185792356"
"19873","Timm44","4.836653","4.852034","4.963294","4.942958","0.000643369934902906","0.603670439777169","0.00205798818391591","0.0013410049927768","0.550592330969028","0.00579539611297556"
"19874","Timm50","5.347819","5.473957","5.701515","5.612651","1.84291231327049e-08","0.00965219744296265","5.18153488755174e-06","1.37835310086392e-05","0.0343325822726939","0.00573221920502761"
"19875","Timm8a","2.243596","2.278636","2.274988","2.276380","0.952849095133137","0.952849095133137","0.952849095133137","0.952849095133137","0.952849095133137","0.952849095133137"
"19876","Timm8b","3.739258","3.828047","3.607182","3.767567","0.46525689702615","0.619744278333328","0.832118940776448","0.256486738459268","0.447624744386201","0.635762805267686"
"19877","Timm9","3.069157","3.165652","3.273911","3.224557","0.00029730400672585","0.0631748299766812","0.00401286737422632","0.0313435864640834","0.261386826064813","0.203750242941416"
"19878","Timmdc1","4.331857","4.342576","3.932527","4.011885","8.3601737239517e-09","0.911101502338026","6.14708329314206e-07","6.10128181723749e-09","0.118688952830808","3.85374696659868e-07"
"19879","Timp1","3.480831","3.463593","3.415478","3.462322","0.916681888446853","0.916681888446853","0.916681888446853","0.916681888446853","0.916681888446853","0.916681888446853"
"19880","Timp2","7.913732","7.686339","6.909276","6.825720","8.21015373668149e-05","0.340695896892519","8.21015373668149e-05","0.000911522382213256","0.668327030836695","0.000514207988005413"
"19881","Timp3","11.18296","11.51525","10.49654","10.86327","0.0124789408188146","0.18015000324635","0.190770909404436","0.000278878426701945","0.126657763318452","0.0142596291434293"
"19882","Timp4","1.954962","1.642941","2.523205","2.595575","0.132764577412685","0.556386208628996","0.0745588734776913","0.0448273826643892","0.636829117537785","0.0329136420818106"
"19883","Tinagl1","9.590205","9.599557","9.531629","9.711422","0.494735071216469","0.891044974133384","0.141423973482796","0.494735071216469","0.0370934119181438","0.141423973482796"
"19884","Tinf2","4.464621","4.377290","4.271210","4.254536","0.00594934533759872","0.218665787178583","0.00594934533759872","0.0824112255083872","0.740013555117661","0.0585965668102346"
"19885","Tipin","2.788748","2.895474","3.080016","3.180219","0.00158918202110599","0.236021075926339","0.000194466039259422","0.0243425056391675","0.236021075926339","0.00158918202110599"
"19886","Tiprl","4.836492","4.800031","5.034765","4.994819","0.0802156204357112","0.689121090235818","0.150097448849994","0.0640932099094632","0.689121090235818","0.0802156204357112"
"19887","Tjap1","5.333741","5.365435","5.587483","5.579341","0.0120230407971622","0.75801385894754","0.0120230407971622","0.0165328955260906","0.918816294983192","0.0181810410454497"
"19888","Tjp1","8.149159","8.150616","8.067204","7.998780","0.15653150304731","0.983199000159985","0.0183616797865986","0.15653150304731","0.216843189466956","0.0183616797865986"
"19889","Tjp2","6.944092","6.974578","6.641162","6.691958","2.62292226203634e-06","0.553028685790233","3.25675196318444e-05","5.81567155197088e-07","0.373054179356139","5.8430979445191e-06"
"19890","Tjp3","3.095079","3.413448","3.611888","3.413216","0.0381156580748083","0.191913633285445","0.191913633285445","0.33301022586318","0.33301022586318","0.934377345232803"
"19891","Tk1","2.637366","2.606643","2.959485","2.968127","0.319712519421932","0.872975391494942","0.325954474212158","0.319712519421932","0.872975391494942","0.319712519421932"
"19892","Tk2","4.552510","4.423814","4.891358","4.827825","2.39335542964169e-06","0.0468824007081679","5.75615696459915e-05","8.35884286420623e-09","0.265748479645958","1.70945766294043e-07"
"19893","Tkfc","3.048312","2.875650","3.619744","3.566310","0.0450934283702307","0.697334797634699","0.0548221578552685","0.0273475776375557","0.857466822246575","0.0273475776375557"
"19894","Tkt","6.589598","6.555659","6.055617","5.905908","0.000189375696168503","0.70895035480771","2.12809991685573e-05","0.000315890063078175","0.238466290079124","2.12809991685573e-05"
"19895","Tlcd1","2.444251","2.500336","2.377021","2.416808","0.709973840337582","0.709973840337582","0.709973840337582","0.709973840337582","0.709973840337582","0.709973840337582"
"19896","Tlcd2","4.889067","4.638490","4.063684","3.819371","7.49516185702531e-07","0.0801932035239712","2.40028981760016e-08","7.0978798397177e-05","0.0801932035239712","8.373356629021e-07"
"19897","Tlcd3a","5.044092","5.117030","4.227110","4.349367","4.25181307193014e-15","0.197467620002045","1.39352695037935e-12","2.48642910660443e-16","0.0333690394982007","7.34607477104533e-14"
"19898","Tlcd5","3.275903","3.207464","3.451787","3.429549","0.209614400101256","0.686494326935732","0.209614400101256","0.125104981041679","0.923053940472541","0.125104981041679"
"19899","Tle1","2.525002","2.577392","2.325714","2.387964","0.170245664614335","0.572226568275178","0.356956188671744","0.139942019580207","0.572226568275178","0.170245664614335"
"19900","Tle3","7.719598","7.765794","7.817894","7.732911","0.311096799913145","0.550531113149667","0.768735391100055","0.550531113149667","0.311096799913145","0.63495714602341"
"19901","Tle4","4.776627","4.729972","4.842121","4.850323","0.396387490411036","0.674398273544018","0.396387490411036","0.265796674638628","0.979519271530433","0.265796674638628"
"19902","Tle6","1.573195","1.635180","1.784952","1.703291","0.834362220492925","0.834362220492925","0.834362220492925","0.834362220492925","0.834362220492925","0.834362220492925"
"19903","Tlk1","5.645801","5.541148","5.531320","5.522700","0.0736611682000894","0.0877766335630986","0.0736611682000894","0.873876513143234","0.873876513143234","0.873876513143234"
"19904","Tlk2","4.481555","4.479498","4.702363","4.702604","1.56211651910391e-06","0.961424115370879","1.56211651910391e-06","1.56211651910391e-06","0.961424115370879","1.56211651910391e-06"
"19905","Tll1","1.9499053","1.4912815","0.8540289","0.1622643","0.0613279065761514","0.344116149586047","0.00777064906778734","0.248248327334662","0.248248327334662","0.0415117495950252"
"19906","Tll2","6.656117","6.346364","7.159049","7.249969","0.000107522903243391","0.0130125158557519","2.33489931254365e-05","6.22399038436416e-08","0.407034535975512","4.14391138225265e-08"
"19907","Tln1","9.876698","9.931250","9.639127","9.542345","4.58979760533905e-06","0.226122947544118","2.86525458183947e-08","1.13962887416216e-07","0.021520327400464","1.4266710972182e-09"
"19908","Tln2","3.234100","2.977141","3.802294","3.537030","0.00343712813357233","0.181179457952666","0.0816708529300172","0.000141057835065366","0.181179457952666","0.00343712813357233"
"19909","Tlnrd1","4.067094","4.178904","4.133801","4.128883","0.454005640383838","0.235781874473302","0.454005640383838","0.482680833116628","0.898483631944814","0.482680833116628"
"19910","Tlr2","1.0587276","1.3051241","0.7856376","0.4596719","0.19371424720037","0.426618895573893","0.0167657521984114","0.0564357154790672","0.162917479383263","0.00322915282098299"
"19911","Tlr3","1.901712","1.920777","2.787309","2.808802","1.52027180412809e-07","0.919785725063834","1.52027180412809e-07","1.52027180412809e-07","0.919785725063834","1.52027180412809e-07"
"19912","Tlr4","2.185686","1.903402","2.243642","1.882666","0.899135735853034","0.187358910643816","0.187358910643816","0.180627880547087","0.180627880547087","0.935196964234693"
"19913","Tlr5","3.892474","3.699074","3.153697","3.067752","0.000596486182805332","0.358411032604413","0.000346663653698374","0.00496323215029566","0.5775700939643","0.00184145254324289"
"19914","Tlr6","0.4954797","0.6103056","0.9006149","0.9099959","0.171574500020789","0.841621552995053","0.171574500020789","0.181364614795075","0.970807745022922","0.181364614795075"
"19915","Tlr7","1.0373419","1.3679849","0.8597368","0.6326453","0.37013471819216","0.37013471819216","0.139984834789782","0.139984834789782","0.37013471819216","0.0303482511592999"
"19916","Tm2d1","3.666460","3.757319","3.634596","3.738784","0.583961073816821","0.244836569900563","0.392939919258622","0.145623889914983","0.194646455537406","0.638939866412561"
"19917","Tm2d2","5.439063","5.497924","5.476898","5.494693","0.870573394431677","0.870573394431677","0.870573394431677","0.870573394431677","0.870573394431677","0.870573394431677"
"19918","Tm2d3","4.055432","4.027035","3.998132","4.159294","0.120080569073181","0.38716305191248","0.00633458000823686","0.38716305191248","7.44811324455945e-05","0.000959923708502569"
"19919","Tm4sf1","-0.2141430","-0.5039835"," 1.0244083"," 1.1598158","7.94735552821378e-08","0.119666713195106","1.63713586559965e-08","7.39167863123285e-10","0.326732784724981","3.28061845658829e-10"
"19920","Tm4sf19","-0.5920934","-0.1236558","-0.7789750","-0.7292873","0.711683386415236","0.355834434323472","0.711683386415236","0.178114467732925","0.887013865086209","0.178114467732925"
"19921","Tm6sf1","1.3134143","1.1541106","0.6704462","1.0332691","0.00133448290662542","0.369552968744588","0.102957082602809","0.0105791044288892","0.0532860460748946","0.404275502139404"
"19922","Tm7sf2","2.872875","2.836472","3.130559","3.057130","0.471995106275559","0.923037539360623","0.471995106275559","0.471995106275559","0.895842478175502","0.471995106275559"
"19923","Tm7sf3","5.595592","5.459760","5.374639","5.378145","0.00659518408460829","0.068778776864191","0.00846191412482187","0.282933414515806","0.772651550612734","0.371330221995173"
"19924","Tm9sf1","6.765895","6.794720","6.592323","6.681312","0.0233071170706719","0.67181107771167","0.209536944108029","0.0145751570146041","0.209536944108029","0.155659554247622"
"19925","Tm9sf2","8.029630","7.997802","8.050104","8.084473","0.496798248629044","0.409073789785189","0.198745670501052","0.198745670501052","0.364571480825022","0.0495404772520402"
"19926","Tm9sf3","8.385251","8.403402","8.327442","8.503513","0.383272654202519","0.752434521761352","0.157045582112284","0.273275919304345","0.0206034469231685","0.18812790281949"
"19927","Tm9sf4","7.417654","7.355793","7.079906","7.055503","4.52148859208161e-07","0.275352554982675","4.52148859208161e-07","6.39913897782703e-06","0.612195802281798","3.87082990270717e-06"
"19928","Tma16","3.568675","3.676146","3.750201","3.546648","0.782700540207201","0.782700540207201","0.969038376839362","0.782700540207201","0.782700540207201","0.782700540207201"
"19929","Tmbim1","7.730018","7.823631","7.458725","7.489204","0.000569935351945473","0.234785335756109","0.00142148862262645","2.48776474854619e-05","0.714267079414725","5.24663981100196e-05"
"19930","Tmbim4","5.639592","5.625608","5.401029","5.358110","0.000156774001095869","0.807635142339101","5.16446831611057e-05","0.000213530414051781","0.449002782565877","5.16446831611057e-05"
"19931","Tmbim6","9.008169","9.013854","9.013672","9.005507","0.937998788807461","0.937998788807461","0.937998788807461","0.937998788807461","0.937998788807461","0.937998788807461"
"19932","Tmc4","2.925614","2.867375","3.176153","3.408983","0.261845784352313","0.873653840825113","0.0471565843947872","0.249986389926394","0.26422668668429","0.0471565843947872"
"19933","Tmc6","5.234475","5.244334","5.069661","5.179205","0.38846995863767","0.922843786377806","0.757365585676549","0.38846995863767","0.56498284934477","0.757365585676549"
"19934","Tmc7","5.496036","5.573922","5.201527","5.144502","0.345465528780293","0.758417181052466","0.271048696464727","0.271048696464727","0.758417181052466","0.271048696464727"
"19935","Tmc8","4.572679","4.287498","4.673601","4.846874","0.523190840693937","0.369303635450504","0.369303635450504","0.204449271110292","0.523190840693937","0.104002654330284"
"19936","Tmcc1","5.237555","5.229454","4.990159","4.912736","0.00397341567160593","0.893391863394278","0.00037375222370869","0.00397341567160593","0.278770457092342","0.00037375222370869"
"19937","Tmcc2","3.315100","3.604806","3.528447","3.557014","0.401861318746686","0.401861318746686","0.401861318746686","0.920543547679827","0.920543547679827","0.920543547679827"
"19938","Tmcc3","4.570960","4.657701","5.001541","5.118107","0.00176885010848329","0.452054038533014","0.000378424261114928","0.00888512405406383","0.344848688286313","0.0012740731844308"
"19939","Tmco1","5.218920","5.207880","5.291919","5.367153","0.0719801093893894","0.789892557961013","0.000558190355451515","0.0460106420798594","0.0394742762625424","0.000398112992497172"
"19940","Tmco3","4.702261","4.772749","4.718894","4.820489","0.818142375770733","0.617287323081026","0.474883661377758","0.617287323081026","0.474883661377758","0.617287323081026"
"19941","Tmco4","2.959524","2.912231","2.745051","2.907286","0.591219959224091","0.773346670728042","0.964562152687859","0.773346670728042","0.591219959224091","0.773346670728042"
"19942","Tmco6","4.136038","4.144435","3.863219","3.907438","0.0298285512877056","0.744522908582821","0.052482674158925","0.0298285512877056","0.744522908582821","0.0298285512877056"
"19943","Tmed1","4.928270","4.926245","4.715851","4.698085","9.78371607037257e-06","0.850405146742979","9.78371607037257e-06","9.78371607037257e-06","0.850405146742979","9.78371607037257e-06"
"19944","Tmed10","8.246519","8.325834","7.952774","7.997295","0.00022239480215001","0.308174792096858","0.00143990986773806","1.55045369869673e-05","0.477057610313592","8.81543610607795e-05"
"19945","Tmed2","8.341655","8.464649","8.015200","8.197249","4.18652509363392e-05","0.0699952152558859","0.032787190910836","2.12313713448041e-07","0.0106134271590994","0.000350408649677849"
"19946","Tmed3","6.801518","6.914664","6.617182","6.734790","0.164072896577276","0.327887435704906","0.515234623301674","0.0277533580925366","0.327887435704906","0.164072896577276"
"19947","Tmed4","5.631997","5.587563","5.699815","5.785595","0.21893195170148","0.335382747753364","0.0102855121664706","0.0433434187301578","0.0942784601430553","0.0011051854329963"
"19948","Tmed5","5.946354","5.861148","5.976023","6.292169","0.732863991870665","0.407696632913175","0.000593083678044072","0.269241152640643","0.000593083678044072","5.25077615044212e-05"
"19949","Tmed7","6.611355","6.570010","6.849579","7.052174","5.63681075183125e-05","0.448598883197941","3.58162354445967e-09","5.23220852894861e-06","0.000275198510653023","4.59736466514899e-10"
"19950","Tmed8","6.047027","6.085548","5.727410","5.727777","0.0381814454544043","0.895406756405281","0.0430624584095847","0.0381814454544043","0.895406756405281","0.0381814454544043"
"19951","Tmed9","8.187677","8.310928","8.163386","8.364897","0.733771154527588","0.116047355014399","0.0311773666654401","0.0639755866118437","0.0187135474159368","0.456924697908856"
"19952","Tmeff1","2.877855","3.070145","3.214281","3.737389","0.0181134770311344","0.193263405208326","1.66593271198399e-06","0.240397260610552","0.000386052937560729","3.28285420002607e-05"
"19953","Tmem100","4.363607","3.816547","4.432643","4.485656","0.753523364780028","0.0756116469157016","0.753523364780028","0.0393931332387654","0.753523364780028","0.0393931332387654"
"19954","Tmem101","2.838875","2.820712","2.681828","2.761891","0.00593090945821021","0.83057087873886","0.131850244851847","0.00593090945821021","0.131850244851847","0.131850244851847"
"19955","Tmem102","3.355059","3.520884","3.675810","3.632542","0.00379355699780586","0.102961793103248","0.00542195251973537","0.137095104846856","0.747127047200776","0.208298875613528"
"19956","Tmem104","6.103277","6.313701","5.574236","5.591654","0.000281049040406587","0.148649500765232","0.000436257510965016","5.49917309499625e-06","0.863593846808","7.1962851197213e-06"
"19957","Tmem106a","4.291332","4.281177","3.866772","3.465745","0.000217394902877917","0.877313660196493","1.10030091298063e-08","0.000217394902877917","0.000301709478780181","1.10030091298063e-08"
"19958","Tmem106b","5.259956","5.271234","5.208689","5.317251","0.57191721799675","0.962760619418483","0.57191721799675","0.57191721799675","0.57191721799675","0.57191721799675"
"19959","Tmem106c","4.256625","4.180345","3.701117","3.690007","9.79638668704804e-07","0.426958651927834","9.79638668704804e-07","4.60275992765158e-06","0.938351935817228","4.60275992765158e-06"
"19960","Tmem107","2.515653","2.534585","3.111671","3.158384","0.000221794645358171","0.956569172735084","0.000221794645358171","0.000221794645358171","0.903384020465413","0.000221794645358171"
"19961","Tmem108","0.7553254","1.1187509","0.3416770","0.6654200","0.285659112243353","0.285659112243353","0.85377296880532","0.0714058610966992","0.285659112243353","0.285659112243353"
"19962","Tmem109","5.794883","5.753128","5.022389","5.227295","8.34792995581504e-08","0.687464229430489","1.01598231757449e-05","8.34792995581504e-08","0.0698859967541022","1.69675968862447e-05"
"19963","Tmem11","4.394593","4.531566","4.472024","4.429809","0.0534440956710985","0.0026129139560687","0.269132962601718","0.130117174505064","0.28226296890983","0.0263662571600193"
"19964","Tmem114"," 0.08420928"," 0.24603435","-0.85842260","-0.71838670","0.0446145956318785","0.802013530551483","0.062052510212905","0.0396792513804621","0.811512903510713","0.0410073153871393"
"19965","Tmem115","5.643868","5.747168","5.456536","5.500835","6.49437149238488e-05","0.0115264733889879","0.00195147068866826","3.65486349976455e-08","0.207956076697856","1.12956940143437e-06"
"19966","Tmem116","4.303431","4.502293","3.779486","3.817035","0.011244580534996","0.34987541964064","0.0290546337907604","0.00140508896206351","0.637859958807918","0.00324098691388048"
"19967","Tmem117","2.452604","2.394983","3.088614","2.932940","0.000126905902111463","0.568012962181194","0.00159135547699439","3.17339125744758e-05","0.331607527728192","0.000340612310017631"
"19968","Tmem120a","4.988418","5.098270","4.737998","4.758843","0.0607303739780185","0.62721373203225","0.0848047156626776","0.0338548669171837","0.796253391089222","0.0363698883902517"
"19969","Tmem120b","6.131683","6.231831","5.913639","5.901846","0.0592786027556002","0.387776651398484","0.0592786027556002","0.00898082649705326","0.999401754578941","0.00898082649705326"
"19970","Tmem123","5.945916","5.796650","6.027471","6.075989","0.418469225519797","0.211551250732068","0.22270513987965","0.0366159822653468","0.582180512451612","0.0218377216587735"
"19971","Tmem125","5.555653","5.698328","5.226448","5.309376","0.000415368233056056","0.0647419669291693","0.00689119726556801","1.90469161382291e-06","0.277050256777575","3.44453771764156e-05"
"19972","Tmem126a","4.395901","4.465480","4.398747","4.460455","0.946309685895616","0.213025039041489","0.213025039041489","0.213025039041489","0.213025039041489","0.946309685895616"
"19973","Tmem126b","1.910226","1.976843","2.130772","2.173990","0.000525461647494396","0.21103141611406","0.000164017252377105","0.0109976217466445","0.423341099490437","0.00219807120340255"
"19974","Tmem127","7.048419","7.152624","6.797480","6.802306","3.61129263063932e-07","0.0168099735423776","6.73937454750617e-07","4.75102734596295e-10","0.915112677017599","9.48509811217892e-10"
"19975","Tmem128","5.064124","5.099515","5.052176","5.124891","0.769683736366568","0.731046366933901","0.664269453027357","0.697626231304143","0.664269453027357","0.697626231304143"
"19976","Tmem129","5.262965","5.304964","5.110739","5.103201","0.00441448649870298","0.489857610625658","0.00441448649870298","0.000710071653680089","0.873275247140809","0.000710071653680089"
"19977","Tmem130","4.136223","4.095918","4.258201","4.388596","0.284986839216638","0.673280082295978","0.0538607018317694","0.220109974111751","0.27295167761305","0.0371344323280038"
"19978","Tmem131","6.306055","6.393288","6.321556","6.220199","0.862609058906716","0.242659136075176","0.138236944769097","0.242659136075176","0.114534634529812","0.011832795985645"
"19979","Tmem131l","3.697428","3.611200","4.011388","3.838386","0.0182352029303416","0.399272366583908","0.338304004405524","0.00265281500233028","0.103816039202961","0.103816039202961"
"19980","Tmem132a","7.296695","7.286929","5.218698","5.199603","3.27230534386388e-11","0.94776140276195","3.8921908542815e-11","3.27230534386388e-11","0.94776140276195","3.27230534386388e-11"
"19981","Tmem132c","2.422378","2.312187","1.347911","1.463932","0.000147407443517184","0.660435412503021","0.000287762407238986","0.000209066888595403","0.660435412503021","0.000613777885874234"
"19982","Tmem132e","5.419916","5.526031","5.321675","4.902815","0.752867069255264","0.752867069255264","0.266872654888259","0.678711296774713","0.278265538089139","0.204438098165888"
"19983","Tmem134","2.839377","2.950183","3.110401","3.067633","0.00556064447988194","0.207042722184083","0.018231194534933","0.0623128387061359","0.503351205563876","0.193980580248174"
"19984","Tmem135","4.385377","4.340466","4.575133","4.411465","0.00146059438660594","0.390789797389193","0.561879154920222","0.000129847643889997","0.00376677101364696","0.176782352997535"
